cust,date
1320,2007-12-04
1321,2006-03-18
1322,2006-03-18
1322,2006-03-28
1323,2006-03-18
1323,2006-04-22
1323,2006-04-29
1323,2006-05-06
1323,2006-05-13
1323,2006-06-03
1323,2006-06-10
1323,2006-06-17
1323,2006-07-08
1323,2006-07-21
1323,2006-09-09
1323,2006-10-07
1323,2006-10-14
1323,2006-10-21
1323,2006-10-28
1323,2006-11-25
1323,2006-12-16
1323,2006-12-23
1323,2006-12-30
1323,2007-01-06
1323,2007-01-13
1323,2007-02-03
1323,2007-02-10
1323,2007-03-03
1323,2007-03-10
1323,2007-04-07
1323,2007-04-28
1324,2006-03-18
1324,2006-05-06
1324,2006-05-13
1324,2006-06-03
1324,2006-07-01
1324,2006-07-08
1324,2006-08-05
1324,2006-08-12
1324,2006-08-26
1324,2006-09-02
1324,2006-09-09
1324,2006-09-16
1324,2006-09-23
1324,2006-09-30
1324,2006-10-07
1324,2006-10-14
1324,2006-10-21
1324,2006-10-28
1324,2006-11-04
1324,2006-11-11
1325,2006-03-18
1325,2006-04-01
1325,2006-04-08
1325,2006-04-15
1325,2006-04-22
1325,2006-04-29
1325,2006-05-06
1325,2006-05-27
1325,2006-06-17
1325,2006-07-01
1325,2006-07-08
1325,2006-07-15
1326,2006-03-18
1326,2006-03-31
1326,2006-04-28
1326,2006-05-24
1326,2006-07-05
1326,2006-08-18
1326,2006-10-10
1326,2006-11-29
1326,2007-01-04
1326,2007-02-27
1326,2007-03-01
1326,2007-04-03
1326,2007-05-04
1326,2007-05-30
1326,2007-07-05
1326,2007-08-01
1326,2007-09-04
1326,2007-10-12
1326,2007-11-06
1326,2007-12-04
1327,2006-03-18
1327,2006-03-24
1328,2006-03-18
1328,2006-03-30
1328,2006-04-08
1328,2006-05-18
1328,2006-05-27
1328,2006-06-03
1328,2006-06-14
1329,2006-03-18
1329,2006-04-04
1329,2006-04-28
1329,2006-06-13
1329,2006-07-22
1329,2006-10-03
1329,2007-01-10
1330,2006-03-18
1331,2006-03-18
1331,2006-05-17
1331,2006-05-18
1331,2006-05-24
1331,2006-06-13
1331,2006-09-05
1331,2006-10-05
1331,2006-10-28
1331,2006-12-05
1331,2007-01-10
1331,2007-01-30
1331,2007-03-06
1331,2007-03-27
1331,2007-10-09
1331,2007-11-22
1332,2006-03-18
1332,2006-04-01
1332,2006-04-22
1333,2006-03-18
1333,2006-10-06
1333,2007-08-09
1334,2006-03-18
1335,2006-03-18
1335,2007-02-09
1335,2007-02-27
1336,2006-03-19
1336,2006-12-22
1336,2007-01-05
1337,2006-03-19
1337,2006-04-23
1337,2006-06-08
1337,2006-08-14
1337,2006-09-21
1337,2006-10-26
1337,2006-11-23
1337,2006-12-22
1337,2007-01-31
1337,2007-03-04
1337,2007-06-05
1337,2007-07-12
1337,2007-09-02
1337,2007-10-20
1337,2007-12-20
1338,2006-03-19
1338,2006-05-31
1338,2006-09-30
1338,2007-01-24
1338,2007-04-17
1338,2007-06-29
1339,2006-03-19
1340,2006-03-20
1341,2006-03-20
1342,2006-03-20
1343,2006-03-20
1343,2006-12-28
1343,2007-08-13
1343,2007-11-17
1344,2006-03-20
1345,2006-03-21
1345,2006-12-19
1346,2006-03-21
1346,2006-04-23
1346,2006-05-20
1346,2006-06-28
1346,2006-08-09
1346,2006-09-26
1346,2006-11-19
1346,2007-01-03
1346,2007-02-27
1346,2007-04-25
1346,2007-07-04
1346,2007-07-17
1346,2007-09-06
1346,2007-11-08
1347,2006-03-21
1347,2006-04-07
1348,2006-03-21
1348,2006-04-25
1348,2006-05-27
1348,2006-07-11
1348,2006-09-02
1348,2006-09-15
1348,2006-10-27
1348,2006-12-14
1348,2007-01-26
1348,2007-03-09
1348,2007-04-27
1348,2007-06-27
1348,2007-08-21
1348,2007-10-17
1348,2007-11-29
1349,2006-03-21
1349,2006-03-22
1349,2006-04-05
1349,2006-04-13
1349,2006-05-13
1349,2006-08-02
1349,2006-09-26
1349,2006-11-04
1349,2006-12-13
1349,2007-11-20
1350,2006-03-21
1350,2006-04-11
1350,2006-05-06
1350,2006-06-16
1350,2006-07-12
1350,2006-07-25
1350,2006-08-23
1350,2006-09-06
1350,2006-09-12
1350,2006-09-16
1350,2006-10-03
1350,2006-10-11
1350,2006-10-27
1351,2006-03-21
1352,2006-03-21
1353,2006-03-21
1353,2006-09-23
1353,2007-03-31
1353,2007-04-03
1353,2007-09-14
1354,2006-03-21
1355,2006-03-21
1355,2006-05-18
1355,2006-10-18
1355,2007-01-17
1355,2007-08-22
1355,2007-11-18
1356,2006-03-21
1356,2006-03-28
1356,2006-04-12
1356,2006-05-01
1356,2006-05-30
1356,2006-06-20
1356,2006-07-08
1356,2006-08-07
1356,2006-08-31
1356,2006-09-27
1356,2006-10-30
1356,2006-11-23
1356,2006-12-17
1356,2007-01-16
1356,2007-02-10
1356,2007-03-06
1356,2007-03-08
1356,2007-03-21
1356,2007-04-12
1356,2007-05-05
1356,2007-06-05
1356,2007-07-12
1356,2007-08-07
1356,2007-09-11
1356,2007-10-09
1356,2007-11-14
1356,2007-12-26
1357,2006-03-21
1357,2006-11-08
1357,2007-02-13
1357,2007-03-09
1358,2006-03-21
1359,2006-03-21
1359,2006-05-11
1359,2006-06-02
1359,2006-07-02
1359,2007-02-03
1360,2006-03-21
1361,2006-03-21
1361,2006-04-06
1361,2006-04-22
1361,2006-05-18
1361,2006-06-16
1361,2006-07-13
1361,2006-08-10
1361,2006-09-02
1361,2006-10-04
1361,2006-10-29
1361,2006-11-26
1361,2006-12-21
1362,2006-03-21
1362,2006-04-04
1362,2006-04-06
1362,2006-04-11
1362,2006-04-19
1362,2006-04-25
1362,2006-04-28
1362,2006-05-05
1362,2006-05-10
1362,2006-05-13
1362,2006-05-25
1362,2006-06-09
1362,2006-06-14
1362,2006-06-18
1362,2006-06-27
1362,2006-07-04
1362,2006-07-06
1362,2006-07-21
1362,2006-08-09
1362,2006-08-24
1362,2006-09-21
1362,2006-10-20
1362,2006-11-03
1362,2006-11-21
1362,2006-12-09
1362,2006-12-27
1362,2007-01-18
1363,2006-03-21
1363,2006-04-16
1363,2006-06-02
1363,2006-07-01
1363,2006-07-29
1363,2006-09-07
1363,2006-10-17
1363,2006-11-08
1363,2006-12-11
1363,2007-02-02
1364,2006-03-21
1365,2006-03-21
1366,2006-03-21
1366,2006-04-06
1366,2006-07-07
1366,2006-08-04
1366,2006-08-18
1366,2006-08-28
1366,2006-09-14
1366,2006-09-16
1367,2006-03-21
1367,2006-04-05
1367,2006-04-07
1367,2006-04-25
1367,2006-05-19
1367,2006-06-14
1367,2006-06-30
1367,2006-07-13
1368,2006-03-21
1368,2006-09-14
1368,2006-09-24
1368,2006-10-13
1368,2006-11-01
1368,2006-11-25
1369,2006-03-21
1369,2006-11-21
1369,2007-09-21
1370,2006-03-21
1370,2006-04-12
1370,2006-06-01
1370,2006-07-11
1370,2006-09-14
1370,2006-10-21
1370,2007-01-18
1370,2007-03-11
1370,2007-05-17
1370,2007-06-28
1370,2007-08-14
1370,2007-10-13
1371,2006-03-21
1372,2006-03-21
1372,2006-03-29
1373,2006-03-22
1373,2006-04-11
1373,2006-05-03
1373,2006-06-13
1373,2006-08-08
1373,2007-11-30
1374,2006-03-22
1375,2006-03-22
1375,2006-04-20
1375,2006-05-21
1375,2006-06-18
1375,2006-07-16
1375,2006-07-28
1375,2006-09-27
1375,2006-10-29
1375,2006-12-03
1375,2007-01-14
1375,2007-02-17
1375,2007-03-18
1375,2007-04-27
1375,2007-05-25
1375,2007-06-28
1375,2007-07-28
1375,2007-09-12
1375,2007-10-12
1375,2007-12-09
1376,2006-03-22
1376,2006-04-26
1376,2006-06-15
1376,2006-06-16
1376,2006-07-28
1376,2006-09-13
1376,2006-10-26
1376,2006-12-06
1376,2007-01-10
1376,2007-02-06
1376,2007-03-20
1376,2007-04-18
1376,2007-05-17
1376,2007-07-04
1376,2007-08-28
1376,2007-09-26
1376,2007-10-24
1376,2007-11-23
1377,2006-03-22
1377,2006-03-28
1377,2006-03-31
1377,2006-05-25
1377,2006-06-03
1377,2006-06-29
1378,2006-03-22
1378,2006-05-06
1378,2006-06-13
1378,2006-10-21
1379,2006-03-22
1380,2006-03-22
1381,2006-03-22
1382,2006-03-22
1382,2006-04-26
1382,2006-05-19
1382,2006-08-02
1382,2006-09-27
1382,2006-10-27
1382,2006-12-07
1383,2006-03-22
1383,2006-04-07
1383,2006-04-27
1384,2006-03-22
1385,2006-03-22
1385,2006-04-14
1386,2006-03-22
1387,2006-03-22
1387,2006-04-12
1388,2006-03-22
1388,2006-04-20
1388,2006-05-03
1388,2006-05-25
1388,2006-07-01
1388,2006-08-29
1389,2006-03-23
1389,2006-04-05
1389,2006-04-19
1389,2006-05-03
1389,2006-05-17
1389,2006-05-31
1389,2006-06-20
1389,2006-07-11
1389,2006-07-26
1389,2006-08-17
1389,2006-09-06
1389,2006-09-27
1389,2006-10-21
1389,2006-11-07
1389,2006-12-05
1389,2006-12-30
1389,2007-01-11
1389,2007-01-24
1389,2007-02-06
1389,2007-02-28
1389,2007-03-20
1389,2007-04-11
1389,2007-05-01
1389,2007-05-16
1389,2007-06-05
1389,2007-06-26
1389,2007-07-10
1389,2007-07-31
1389,2007-08-15
1389,2007-09-05
1389,2007-09-26
1389,2007-10-18
1389,2007-11-09
1389,2007-11-27
1389,2007-12-11
1389,2007-12-22
1390,2006-03-23
1391,2006-03-23
1391,2006-03-30
1391,2006-04-08
1391,2006-04-12
1391,2007-09-21
1392,2006-03-23
1393,2006-03-23
1393,2006-04-25
1393,2006-05-24
1393,2006-07-05
1393,2006-08-10
1393,2006-08-26
1393,2006-10-10
1393,2006-11-15
1393,2006-12-13
1393,2007-01-13
1393,2007-03-06
1393,2007-04-18
1393,2007-06-06
1393,2007-07-25
1393,2007-10-04
1393,2007-11-13
1394,2006-03-23
1394,2006-07-26
1394,2006-11-30
1395,2006-03-23
1395,2006-03-27
1395,2006-03-31
1395,2006-04-07
1395,2006-04-14
1395,2006-04-21
1395,2006-04-28
1395,2006-05-05
1395,2006-05-12
1395,2006-05-19
1395,2006-05-24
1395,2006-06-02
1395,2006-06-09
1395,2006-06-14
1395,2006-06-21
1395,2006-06-28
1395,2006-07-05
1395,2006-07-12
1395,2006-07-18
1395,2006-07-26
1395,2006-08-02
1395,2006-08-09
1395,2006-08-17
1395,2006-08-23
1395,2006-08-30
1395,2006-09-06
1395,2006-09-13
1395,2006-09-21
1395,2006-09-27
1395,2006-10-04
1395,2006-10-11
1395,2006-10-18
1395,2006-10-25
1395,2006-11-01
1395,2006-11-08
1395,2006-11-15
1395,2006-11-22
1395,2006-11-29
1395,2006-12-06
1395,2006-12-14
1395,2006-12-20
1395,2006-12-27
1395,2007-01-03
1395,2007-01-10
1395,2007-01-24
1395,2007-01-30
1395,2007-02-08
1395,2007-02-14
1395,2007-02-22
1395,2007-03-06
1395,2007-03-15
1395,2007-03-27
1395,2007-04-04
1395,2007-04-12
1395,2007-04-18
1395,2007-05-03
1395,2007-05-10
1395,2007-05-16
1395,2007-05-24
1395,2007-05-31
1395,2007-06-06
1395,2007-06-23
1395,2007-07-04
1395,2007-07-11
1395,2007-07-18
1395,2007-07-25
1395,2007-08-02
1395,2007-08-08
1395,2007-08-21
1395,2007-08-28
1395,2007-09-04
1395,2007-09-12
1395,2007-09-19
1395,2007-09-26
1395,2007-10-05
1395,2007-10-12
1395,2007-10-17
1395,2007-10-19
1395,2007-10-26
1395,2007-11-03
1395,2007-11-14
1395,2007-11-21
1395,2007-12-08
1395,2007-12-15
1395,2007-12-19
1395,2007-12-24
1396,2006-03-23
1396,2006-03-28
1396,2006-04-12
1397,2006-03-23
1397,2006-05-10
1397,2006-07-17
1397,2006-09-20
1397,2006-11-16
1397,2006-11-21
1397,2007-01-05
1397,2007-02-09
1398,2006-03-23
1398,2006-04-29
1399,2006-03-23
1400,2006-03-23
1400,2006-03-28
1401,2006-03-23
1402,2006-03-24
1402,2006-03-30
1402,2006-04-05
1402,2006-04-13
1402,2006-04-22
1402,2006-05-04
1402,2006-05-16
1402,2006-06-20
1402,2006-06-29
1402,2006-07-14
1402,2006-07-20
1402,2006-07-27
1402,2006-08-15
1402,2006-09-07
1402,2006-09-21
1402,2006-10-20
1402,2007-01-18
1402,2007-02-01
1402,2007-02-22
1402,2007-03-23
1402,2007-05-01
1402,2007-10-17
1403,2006-03-24
1403,2006-05-06
1404,2006-03-24
1405,2006-03-24
1405,2006-04-12
1405,2006-04-22
1406,2006-03-24
1407,2006-03-24
1407,2006-05-03
1407,2006-05-27
1407,2006-06-11
1407,2006-07-12
1407,2006-07-29
1407,2006-08-24
1407,2006-09-15
1407,2006-10-11
1407,2006-11-03
1407,2006-11-29
1407,2006-12-22
1407,2007-01-30
1407,2007-03-03
1407,2007-03-23
1407,2007-04-13
1407,2007-05-15
1407,2007-06-08
1407,2007-06-24
1407,2007-07-17
1407,2007-08-03
1407,2007-08-24
1407,2007-09-09
1407,2007-09-26
1407,2007-10-13
1407,2007-11-01
1407,2007-11-13
1407,2007-11-25
1407,2007-12-08
1407,2007-12-21
1408,2006-03-24
1408,2006-04-30
1408,2006-10-28
1408,2006-11-14
1408,2006-12-02
1408,2007-01-04
1408,2007-01-25
1408,2007-02-09
1408,2007-03-04
1408,2007-03-30
1408,2007-05-03
1408,2007-06-03
1408,2007-07-12
1408,2007-08-15
1408,2007-10-05
1408,2007-11-29
1409,2006-03-24
1409,2006-04-05
1409,2006-06-24
1409,2006-06-25
1409,2006-07-14
1409,2006-07-29
1409,2006-07-30
1409,2006-08-05
1409,2006-08-19
1409,2006-09-02
1409,2006-10-07
1409,2006-11-10
1409,2006-11-25
1409,2006-12-03
1409,2006-12-13
1409,2007-01-13
1409,2007-02-02
1409,2007-02-23
1409,2007-04-01
1409,2007-04-29
1409,2007-05-25
1409,2007-06-08
1409,2007-06-28
1409,2007-07-17
1409,2007-08-03
1409,2007-08-31
1409,2007-10-05
1409,2007-10-27
1409,2007-11-15
1409,2007-12-01
1409,2007-12-28
1410,2006-03-24
1411,2006-03-24
1411,2006-05-30
1411,2006-07-25
1411,2006-09-30
1411,2006-12-01
1411,2007-02-07
1411,2007-03-07
1411,2007-04-21
1411,2007-06-22
1411,2007-08-17
1411,2007-10-19
1411,2007-12-08
1412,2006-03-24
1413,2006-03-24
1413,2006-04-13
1414,2006-03-24
1414,2006-04-01
1414,2006-04-07
1414,2006-04-14
1414,2006-04-28
1414,2006-05-08
1414,2006-05-16
1414,2006-05-31
1415,2006-03-24
1415,2006-04-13
1416,2006-03-24
1416,2006-03-31
1417,2006-03-24
1418,2006-03-24
1418,2006-10-11
1419,2006-03-24
1420,2006-03-24
1420,2006-03-27
1420,2006-04-10
1421,2006-03-24
1421,2006-05-04
1421,2006-06-17
1421,2006-07-13
1421,2006-09-27
1421,2006-10-10
1421,2006-12-07
1421,2007-02-07
1421,2007-02-18
1421,2007-03-21
1421,2007-06-06
1422,2006-03-24
1422,2006-04-03
1422,2006-04-09
1422,2006-05-09
1422,2006-06-01
1422,2006-06-16
1422,2006-07-26
1422,2006-09-16
1422,2006-11-24
1422,2007-02-02
1422,2007-03-14
1422,2007-03-21
1422,2007-04-12
1422,2007-05-22
1422,2007-06-26
1422,2007-08-16
1422,2007-10-04
1422,2007-12-17
1423,2006-03-25
1423,2006-04-08
1423,2006-04-15
1423,2006-04-22
1423,2006-04-29
1423,2006-05-06
1423,2006-05-13
1423,2006-05-20
1423,2006-05-27
1423,2006-06-03
1423,2006-06-10
1423,2006-06-17
1423,2006-07-01
1423,2006-07-08
1423,2006-07-15
1423,2006-07-21
1423,2006-07-29
1423,2006-08-12
1423,2007-05-05
1424,2006-03-25
1424,2006-04-13
1424,2006-06-02
1424,2006-11-30
1424,2007-04-19
1424,2007-07-10
1424,2007-09-26
1425,2006-03-25
1426,2006-03-25
1426,2006-03-31
1427,2006-03-25
1428,2006-03-25
1428,2006-04-07
1428,2006-04-09
1428,2006-05-21
1428,2006-07-20
1428,2006-08-18
1428,2006-09-07
1428,2006-09-21
1428,2006-10-04
1428,2006-10-29
1428,2006-11-23
1428,2006-12-20
1428,2007-01-18
1428,2007-02-23
1428,2007-03-15
1428,2007-03-29
1428,2007-04-12
1428,2007-05-10
1428,2007-06-05
1428,2007-06-20
1428,2007-07-12
1428,2007-07-27
1428,2007-08-21
1429,2006-03-25
1429,2006-03-29
1430,2006-03-25
1431,2006-03-25
1431,2006-03-29
1431,2007-09-15
1432,2006-03-25
1432,2006-04-17
1432,2006-07-03
1433,2006-03-25
1433,2006-04-04
1433,2007-04-26
1433,2007-09-23
1433,2007-10-21
1433,2007-11-25
1433,2007-12-30
1434,2006-03-25
1435,2006-03-25
1435,2006-08-25
1435,2006-09-08
1436,2006-03-25
1436,2006-07-29
1436,2006-08-05
1436,2006-08-12
1436,2006-08-19
1436,2006-08-26
1436,2006-09-02
1437,2006-03-25
1437,2006-04-01
1438,2006-03-25
1438,2006-07-21
1438,2006-07-29
1438,2006-08-05
1438,2006-08-19
1438,2006-08-26
1439,2006-03-25
1439,2006-04-01
1439,2006-04-08
1439,2006-04-15
1439,2006-04-22
1439,2006-05-06
1439,2006-05-13
1439,2006-05-20
1439,2006-05-27
1439,2006-06-03
1440,2006-03-25
1441,2006-03-25
1441,2006-07-21
1441,2006-07-29
1441,2006-08-05
1441,2006-08-12
1441,2006-08-19
1441,2006-08-26
1441,2006-09-02
1441,2006-09-09
1442,2006-03-25
1442,2006-04-01
1442,2006-04-15
1443,2006-03-25
1443,2006-08-30
1443,2006-10-04
1443,2006-11-07
1443,2006-11-25
1443,2007-01-03
1443,2007-02-21
1443,2007-03-13
1443,2007-04-07
1443,2007-04-11
1443,2007-04-27
1443,2007-05-23
1443,2007-06-09
1443,2007-06-28
1443,2007-07-28
1443,2007-09-04
1443,2007-09-20
1443,2007-09-27
1443,2007-10-18
1443,2007-11-13
1443,2007-12-05
1444,2006-03-25
1444,2006-07-27
1445,2006-03-25
1445,2006-06-14
1445,2006-07-19
1445,2006-09-14
1445,2006-11-20
1445,2007-02-14
1445,2007-04-27
1446,2006-03-25
1447,2006-03-25
1447,2006-09-16
1448,2006-03-25
1448,2006-05-04
1449,2006-03-25
1450,2006-03-25
1451,2006-03-25
1452,2006-03-25
1453,2006-03-26
1453,2006-05-11
1454,2006-03-26
1454,2006-04-26
1454,2006-05-25
1454,2006-06-24
1454,2006-09-06
1454,2006-11-04
1454,2006-12-08
1454,2007-01-05
1454,2007-02-02
1454,2007-03-01
1454,2007-03-08
1454,2007-04-06
1454,2007-04-13
1454,2007-05-25
1454,2007-06-29
1454,2007-09-06
1454,2007-11-15
1455,2006-03-26
1455,2006-04-19
1455,2006-05-05
1455,2006-05-19
1455,2006-05-26
1455,2006-07-07
1456,2006-03-26
1457,2006-03-26
1458,2006-03-27
1459,2006-03-27
1460,2006-03-27
1461,2006-03-27
1462,2006-03-27
1463,2006-03-27
1463,2006-04-11
1463,2006-04-14
1464,2006-03-28
1465,2006-03-28
1466,2006-03-28
1467,2006-03-28
1467,2006-05-08
1467,2006-10-17
1467,2007-11-08
1468,2006-03-28
1468,2007-04-19
1469,2006-03-28
1469,2007-09-11
1469,2007-09-18
1469,2007-09-25
1469,2007-10-02
1469,2007-10-05
1469,2007-10-09
1469,2007-10-17
1469,2007-10-23
1469,2007-10-25
1469,2007-11-01
1469,2007-11-06
1469,2007-12-04
1470,2006-03-28
1470,2006-04-14
1471,2006-03-28
1471,2006-05-10
1471,2006-06-15
1471,2006-08-01
1471,2006-09-25
1471,2006-11-11
1471,2006-12-23
1471,2007-02-01
1471,2007-03-14
1471,2007-04-18
1471,2007-05-23
1471,2007-06-20
1471,2007-08-09
1471,2007-09-19
1471,2007-11-02
1471,2007-12-11
1472,2006-03-28
1473,2006-03-28
1473,2006-05-18
1473,2006-07-07
1473,2006-08-30
1474,2006-03-28
1474,2006-04-21
1474,2006-09-16
1474,2006-09-30
1474,2006-10-10
1474,2006-10-24
1474,2006-11-17
1474,2006-11-30
1474,2006-12-11
1474,2007-01-13
1474,2007-02-02
1474,2007-02-13
1474,2007-02-21
1474,2007-03-14
1474,2007-04-17
1474,2007-05-18
1474,2007-06-21
1474,2007-07-12
1475,2006-03-28
1476,2006-03-28
1476,2006-05-25
1476,2006-08-06
1476,2006-09-21
1476,2006-11-01
1476,2006-11-25
1476,2007-03-06
1476,2007-08-18
1477,2006-03-28
1477,2006-04-01
1477,2006-05-06
1477,2006-11-11
1477,2007-01-09
1477,2007-05-23
1478,2006-03-28
1478,2006-04-11
1479,2006-03-28
1479,2006-04-04
1479,2006-04-27
1479,2006-05-17
1479,2006-06-02
1479,2006-06-22
1479,2006-07-06
1479,2006-07-20
1479,2006-08-04
1479,2006-08-17
1479,2006-08-31
1479,2006-09-20
1479,2006-10-12
1479,2006-10-26
1479,2006-11-14
1479,2006-12-07
1479,2006-12-27
1479,2007-01-11
1479,2007-01-23
1479,2007-02-06
1479,2007-02-20
1479,2007-03-06
1479,2007-03-20
1479,2007-04-17
1479,2007-05-03
1479,2007-05-30
1479,2007-06-17
1479,2007-07-10
1479,2007-07-19
1479,2007-08-14
1479,2007-09-04
1479,2007-09-26
1479,2007-10-23
1479,2007-11-20
1479,2007-12-11
1480,2006-03-28
1480,2006-05-04
1480,2006-09-05
1481,2006-03-28
1481,2006-03-29
1481,2007-04-26
1482,2006-03-28
1483,2006-03-28
1484,2006-03-28
1485,2006-03-28
1486,2006-03-28
1486,2006-04-07
1487,2006-03-28
1488,2006-03-28
1489,2006-03-28
1490,2006-03-28
1491,2006-03-28
1491,2006-06-15
1491,2006-11-10
1491,2007-02-16
1491,2007-02-21
1491,2007-08-07
1492,2006-03-29
1493,2006-03-29
1494,2006-03-29
1495,2006-03-29
1495,2006-04-07
1495,2006-04-08
1495,2006-04-14
1495,2006-04-20
1495,2006-04-21
1495,2006-04-26
1495,2006-04-29
1495,2006-05-06
1495,2006-05-13
1495,2006-05-23
1495,2006-05-30
1495,2006-06-08
1495,2006-06-14
1495,2006-06-22
1495,2006-06-29
1495,2006-07-05
1495,2006-07-12
1495,2006-07-25
1495,2006-08-03
1495,2006-08-04
1495,2006-08-19
1495,2006-08-26
1495,2006-09-02
1495,2006-09-12
1495,2007-04-26
1495,2007-05-04
1495,2007-05-11
1495,2007-05-22
1495,2007-05-31
1495,2007-06-13
1495,2007-06-23
1495,2007-07-05
1495,2007-07-26
1495,2007-08-09
1495,2007-08-21
1495,2007-08-23
1495,2007-08-31
1495,2007-09-11
1495,2007-09-19
1495,2007-10-02
1495,2007-10-13
1495,2007-10-24
1495,2007-11-07
1495,2007-11-20
1495,2007-11-29
1496,2006-03-29
1496,2006-06-29
1496,2006-10-10
1496,2006-12-06
1496,2007-01-19
1496,2007-03-08
1496,2007-05-06
1496,2007-06-27
1496,2007-08-10
1496,2007-09-28
1496,2007-11-07
1497,2006-03-29
1497,2006-04-13
1497,2006-05-23
1497,2006-06-16
1497,2006-08-31
1497,2006-10-07
1497,2006-11-08
1497,2007-01-24
1497,2007-02-23
1497,2007-04-19
1497,2007-06-08
1497,2007-07-11
1497,2007-09-06
1497,2007-11-13
1497,2007-11-15
1498,2006-03-29
1498,2006-08-29
1499,2006-03-29
1500,2006-03-29
1500,2006-04-22
1501,2006-03-29
1501,2006-08-12
1501,2006-12-13
1501,2007-02-01
1502,2006-03-29
1502,2006-04-06
1502,2006-04-13
1502,2006-04-20
1503,2006-03-29
1503,2006-06-16
1503,2006-07-19
1503,2006-08-18
1504,2006-03-29
1505,2006-03-30
1505,2006-06-14
1505,2006-06-15
1505,2006-06-20
1505,2006-08-31
1505,2006-10-12
1505,2007-02-27
1506,2006-03-30
1506,2006-04-06
1506,2006-04-13
1506,2006-04-20
1506,2006-05-04
1506,2006-05-12
1506,2006-05-18
1506,2006-05-25
1506,2006-06-01
1506,2006-06-09
1506,2006-06-16
1506,2006-06-23
1506,2006-06-30
1506,2006-07-07
1506,2006-07-13
1506,2006-07-23
1506,2006-08-03
1506,2006-08-10
1506,2006-08-17
1506,2006-08-24
1506,2006-09-07
1506,2006-09-14
1506,2006-09-21
1506,2006-09-28
1506,2006-10-05
1506,2006-10-12
1506,2006-10-19
1506,2006-10-26
1506,2006-11-03
1506,2006-11-09
1506,2006-11-16
1506,2006-11-23
1506,2006-11-30
1506,2006-12-07
1506,2006-12-14
1506,2006-12-21
1506,2006-12-28
1506,2007-01-04
1506,2007-01-11
1506,2007-01-18
1506,2007-02-10
1506,2007-02-15
1506,2007-02-22
1506,2007-03-01
1506,2007-03-08
1506,2007-03-15
1506,2007-03-22
1506,2007-03-29
1506,2007-04-05
1506,2007-04-12
1506,2007-04-19
1506,2007-04-26
1506,2007-05-04
1506,2007-05-10
1506,2007-05-17
1506,2007-05-24
1506,2007-05-31
1506,2007-06-14
1506,2007-06-21
1506,2007-06-28
1506,2007-07-19
1506,2007-08-02
1506,2007-08-14
1506,2007-08-30
1506,2007-09-13
1506,2007-09-20
1506,2007-09-27
1506,2007-10-04
1506,2007-10-11
1506,2007-10-18
1506,2007-10-25
1506,2007-11-01
1506,2007-11-08
1506,2007-11-15
1506,2007-11-22
1506,2007-11-29
1506,2007-12-06
1506,2007-12-13
1506,2007-12-20
1507,2006-03-30
1507,2006-04-07
1507,2006-04-15
1507,2006-05-18
1507,2006-05-25
1507,2006-09-29
1507,2006-12-01
1507,2007-02-09
1507,2007-03-15
1507,2007-04-20
1507,2007-06-07
1507,2007-07-18
1507,2007-08-18
1507,2007-09-30
1507,2007-11-21
1508,2006-03-30
1508,2006-04-13
1508,2006-05-03
1508,2006-06-21
1508,2006-07-05
1508,2006-07-25
1508,2006-08-19
1508,2006-09-06
1508,2006-10-04
1508,2006-11-07
1508,2006-12-05
1508,2007-01-10
1508,2007-02-09
1508,2007-03-06
1508,2007-04-11
1508,2007-05-05
1508,2007-06-06
1508,2007-07-10
1508,2007-08-07
1508,2007-10-09
1508,2007-11-06
1508,2007-12-08
1509,2006-03-30
1510,2006-03-30
1510,2006-04-08
1510,2006-04-20
1510,2006-04-25
1510,2006-05-10
1510,2006-05-23
1510,2006-08-08
1510,2006-09-12
1510,2006-10-11
1510,2006-10-19
1510,2006-10-28
1510,2006-11-07
1510,2006-11-16
1510,2006-11-28
1510,2006-12-12
1511,2006-03-30
1512,2006-03-30
1513,2006-03-30
1514,2006-03-30
1515,2006-03-30
1515,2006-05-03
1515,2006-06-02
1515,2006-07-06
1515,2006-08-04
1516,2006-03-30
1516,2006-04-06
1516,2006-04-13
1516,2006-04-26
1516,2006-05-06
1516,2006-05-18
1516,2006-06-09
1516,2006-06-22
1516,2006-07-11
1516,2006-08-01
1516,2006-08-29
1516,2006-09-16
1516,2006-10-15
1516,2006-11-07
1516,2006-12-01
1516,2006-12-20
1516,2006-12-21
1516,2007-01-31
1516,2007-03-01
1516,2007-03-31
1516,2007-05-04
1516,2007-06-28
1516,2007-09-21
1517,2006-03-30
1518,2006-03-30
1519,2006-03-30
1519,2006-04-14
1519,2006-04-29
1519,2006-05-13
1519,2006-05-27
1519,2006-06-16
1519,2006-07-08
1519,2006-07-20
1519,2006-08-04
1519,2006-08-25
1519,2006-10-06
1519,2006-10-20
1519,2006-11-30
1519,2007-04-19
1520,2006-03-30
1521,2006-03-30
1521,2006-05-05
1521,2006-10-09
1522,2006-03-30
1522,2006-04-26
1523,2006-03-30
1523,2006-10-06
1524,2006-03-30
1524,2006-04-14
1525,2006-03-30
1525,2006-04-15
1525,2006-04-25
1525,2006-05-31
1525,2006-06-17
1525,2006-08-19
1525,2006-09-02
1525,2007-01-21
1525,2007-03-04
